# World Bank Open Data GB.XPD.RSDV.GD.ZS, last updated 2026-07-13, CC BY 4.0
iso3,year,value
JPN,2018,3.2192
JPN,2019,3.21824
JPN,2020,3.26556
JPN,2021,3.27383
JPN,2022,3.40053
JPN,2023,3.44125
KAZ,2010,0.15341
KAZ,2011,0.15349
KAZ,2012,0.16525
KAZ,2013,0.17132
KAZ,2014,0.16722
KAZ,2015,0.16951
KAZ,2016,0.14179
KAZ,2017,0.12667
KAZ,2018,0.11683
KAZ,2019,0.11841
KAZ,2020,0.12602
KAZ,2021,0.13023
KAZ,2022,0.11715
KAZ,2023,0.14449
KAZ,2024,0.16242
KEN,2010,0.69222
KEN,2022,0.40651
KEN,2023,0.80427
KEN,2024,0.81069
KGZ,2010,0.15547
KGZ,2011,0.15633
KGZ,2012,0.1661
KGZ,2013,0.14914
KGZ,2014,0.12536
KGZ,2015,0.11903
KGZ,2016,0.11121
KGZ,2017,0.10707
KGZ,2018,0.10107
KGZ,2019,0.08535
KGZ,2020,0.08356
KGZ,2021,0.07102
KGZ,2022,0.06922
KGZ,2023,0.05414
KGZ,2024,0.05269
KHM,2015,0.08828
KOR,2010,3.17913
KOR,2011,3.44409
KOR,2012,3.6852
KOR,2013,3.77487
KOR,2014,3.88983
KOR,2015,3.78907
KOR,2016,3.78638
KOR,2017,4.07341
KOR,2018,4.27155
KOR,2019,4.36379
KOR,2020,4.5214
KOR,2021,4.59673
KOR,2022,4.84753
KOR,2023,4.94352
KWT,2010,0.1014
KWT,2011,0.09898
KWT,2012,0.09721
KWT,2013,0.30153
KWT,2014,0.42705
KWT,2015,0.0966
KWT,2016,0.07985
KWT,2017,0.0804
KWT,2018,0.06329
KWT,2019,0.18512
KWT,2020,0.17805
KWT,2022,0.0801
KWT,2023,0.09547
KWT,2024,0.08954
LIE,2019,5.86833
LIE,2023,6.00984
LKA,2010,0.13241
LKA,2013,0.0973
LKA,2014,0.09605
LKA,2015,0.10291
LKA,2016,0.12034
LKA,2017,0.11818
LKA,2018,0.11949
LKA,2020,0.11616
LKA,2022,0.10506
LSO,2011,0.01255
LSO,2015,0.05101
LSO,2023,0.09453
LTU,2010,0.79379
LTU,2011,0.90998
LTU,2012,0.8976
LTU,2013,0.95322
LTU,2014,1.03495
LTU,2015,1.04077
LTU,2016,0.84391
LTU,2017,0.8963
LTU,2018,0.92781
LTU,2019,0.98701
LTU,2020,1.12379
LTU,2021,1.10044
LTU,2022,1.05289
LTU,2023,1.04977
LUX,2010,1.42373
LUX,2011,1.42453
LUX,2012,1.20664
LUX,2013,1.23381
LUX,2014,1.217
LUX,2015,1.25226
LUX,2016,1.2669
LUX,2017,1.23898
LUX,2018,1.17039
LUX,2019,1.18209
LUX,2020,1.09627
LUX,2021,1.03153
LUX,2022,1.0653
LUX,2023,1.07045
LVA,2010,0.6183
LVA,2011,0.73982
LVA,2012,0.68884
LVA,2013,0.63536
LVA,2014,0.71433
LVA,2015,0.641
LVA,2016,0.45065
LVA,2017,0.53004
LVA,2018,0.66138
LVA,2019,0.6602
LVA,2020,0.75663
LVA,2021,0.77085
LVA,2022,0.8122
LVA,2023,0.8236
MAR,2010,0.66036
MDA,2010,0.3665
MDA,2011,0.33764
MDA,2012,0.34907
MDA,2013,0.29783
MDA,2014,0.31463
MDA,2015,0.30735
MDA,2016,0.28005
MDA,2017,0.25789
MDA,2018,0.25626
MDA,2019,0.24145
MDA,2020,0.23511
MDA,2021,0.23154
MDA,2022,0.22959
MDA,2023,0.22111
MDA,2024,0.21589
MDG,2010,0.09903
MDG,2011,0.09067
MDG,2014,0.01321
MDG,2016,0.01264
MDG,2017,0.01275
MEX,2010,0.47353
MEX,2011,0.45268
MEX,2012,0.40284
MEX,2013,0.40806
MEX,2014,0.41962
MEX,2015,0.41477
MEX,2016,0.37601
MEX,2017,0.31955
MEX,2018,0.29816
MEX,2019,0.27629
MEX,2020,0.29185
MEX,2021,0.27305
MEX,2022,0.25727
MEX,2023,0.26746
MEX,2024,0.25372
MKD,2010,0.21634
MKD,2011,0.22276
MKD,2012,0.32676
MKD,2013,0.43894
MKD,2014,0.51646
MKD,2015,0.44412
MKD,2016,0.43585
MKD,2017,0.35439
MKD,2018,0.36367
MKD,2019,0.36783
MKD,2020,0.37264
MKD,2021,0.37252
MKD,2022,0.37372
MKD,2023,0.3699
MKD,2024,0.37363
MLI,2010,0.47271
MLI,2015,0.26458
MLI,2017,0.24505
MLI,2019,0.13306
MLI,2021,0.14596
MLI,2023,0.14743
MLT,2010,0.58346
MLT,2011,0.65483
MLT,2012,0.79196
MLT,2013,0.72644
MLT,2014,0.67653
MLT,2015,0.69942
MLT,2016,0.54032
MLT,2017,0.52592
MLT,2018,0.54557
MLT,2019,0.54851
MLT,2020,0.60002
MLT,2021,0.59682
MLT,2022,0.5745
MLT,2023,0.64792
MMR,2017,0.03218
MMR,2018,0.05881
MMR,2019,0.08341
MMR,2020,0.15568
MMR,2021,0.12402
MMR,2022,0.03519
MMR,2023,0.02307
MNE,2011,0.31485
MNE,2013,0.37431
MNE,2014,0.3632
MNE,2015,0.374
MNE,2016,0.32454
MNE,2017,0.34898
MNE,2018,0.50374
MNE,2019,0.36328
MNG,2010,0.24438
MNG,2011,0.23054
MNG,2012,0.23913
MNG,2013,0.23246
MNG,2014,0.2234
MNG,2015,0.1564
MNG,2016,0.18346
MNG,2017,0.1342
MNG,2018,0.10161
MNG,2019,0.0927
MNG,2020,0.13301
MNG,2021,0.10008
MNG,2022,0.08365
MOZ,2010,0.37595
MOZ,2015,0.30814
MRT,2018,0.01019
MUS,2012,0.17773
MUS,2017,0.35423
MUS,2018,0.33387
MUS,2019,0.35699
MUS,2020,0.40299
MUS,2021,0.36784
MUS,2022,0.30879
MUS,2023,0.23892
MUS,2024,0.26181
MWI,2019,0.17752
MYS,2010,1.03608
MYS,2011,1.03342
MYS,2012,1.09269
MYS,2014,1.26275
MYS,2015,1.27945
MYS,2016,1.41517
MYS,2018,1.04026
MYS,2020,0.95055
MYS,2022,1.0121
NAM,2010,0.13963
NAM,2014,0.34986
NAM,2022,0.64636
NGA,2019,0.28444
NIC,2011,0.08344
NIC,2012,0.10449
NIC,2013,0.10284
NIC,2014,0.08935
NIC,2015,0.10742
NLD,2010,1.69388
NLD,2011,1.8651
NLD,2012,1.90094
NLD,2013,2.13953
NLD,2014,2.15067
NLD,2015,2.11792
NLD,2016,2.11546
NLD,2017,2.14167
NLD,2018,2.1027
NLD,2019,2.14036
NLD,2020,2.26514
NLD,2021,2.21542
NLD,2022,2.17529
NLD,2023,2.26719
NOR,2010,1.6412
NOR,2011,1.61714
NOR,2012,1.61053
NOR,2013,1.64216
NOR,2014,1.70369
NOR,2015,1.92351
NOR,2016,2.03286
NOR,2017,2.08168
NOR,2018,2.03482
NOR,2019,2.13599
NOR,2020,2.24436
NOR,2021,1.88764
NOR,2022,1.55081
NOR,2023,1.85142
NPL,2010,0.30221
NZL,2011,1.23083
NZL,2013,1.15275
NZL,2015,1.22707
NZL,2017,1.34788
NZL,2019,1.4642
NZL,2021,1.48604
NZL,2023,1.54848
OMN,2011,0.11962
OMN,2012,0.18281
OMN,2013,0.14854
OMN,2014,0.18588
OMN,2015,0.21866
OMN,2016,0.22691
OMN,2017,0.19925
OMN,2018,0.19031
OMN,2019,0.27255
OMN,2020,0.31599
OMN,2021,0.29266
OMN,2022,0.28711
OMN,2023,0.37526
OMN,2024,0.38979
PAK,2011,0.30491
PAK,2013,0.26179
PAK,2015,0.22193
PAK,2017,0.21214
PAK,2019,0.17475
PAK,2021,0.16431
PAK,2023,0.16399
PAN,2010,0.14075
PAN,2011,0.16818
PAN,2012,0.07323
PAN,2013,0.06028
PAN,2014,0.11935
PAN,2015,0.10422
PAN,2016,0.12829
PAN,2017,0.13083
PAN,2018,0.13355
PAN,2019,0.13613
PAN,2020,0.23246
PAN,2021,0.17691
PAN,2022,0.18302
PAN,2023,0.15803
PAN,2024,0.19708
PER,2011,0.08282
PER,2012,0.0553
PER,2013,0.08174
PER,2014,0.10805
PER,2015,0.11702
PER,2016,0.12008
PER,2017,0.12085
PER,2018,0.12683
PER,2019,0.15696
PER,2020,0.17229
PER,2021,0.13754
PER,2022,0.16206
PER,2023,0.17611
PHL,2011,0.11222
PHL,2013,0.13207
PHL,2015,0.15683
PHL,2018,0.32222
PHL,2019,0.25926
PHL,2020,0.27625
PNG,2016,0.03158
POL,2010,0.72252
POL,2011,0.74726
POL,2012,0.88476
POL,2013,0.8807
POL,2014,0.9454
POL,2015,0.99807
POL,2016,0.9616
POL,2017,1.03055
POL,2018,1.19426
POL,2019,1.3088
POL,2020,1.37128
POL,2021,1.41558
POL,2022,1.44162
POL,2023,1.55525
PRT,2010,1.53317
PRT,2011,1.45558
PRT,2012,1.37661
PRT,2013,1.32325
PRT,2014,1.28892
PRT,2015,1.24552
PRT,2016,1.2815
PRT,2017,1.32224
PRT,2018,1.35078
PRT,2019,1.39487
PRT,2020,1.60979
PRT,2021,1.66711
PRT,2022,1.69051
PRT,2023,1.69491
PRY,2011,0.04216
PRY,2012,0.06517
PRY,2013,0.07163
PRY,2014,0.07901
PRY,2015,0.09674
PRY,2016,0.11676
PRY,2017,0.14888
PRY,2018,0.14684
PRY,2019,0.13751
PRY,2020,0.15697
PRY,2021,0.14398
PRY,2022,0.11944
PRY,2023,0.14117
PSE,2010,0.36156
PSE,2013,0.45434
QAT,2012,0.4786
QAT,2015,0.51883
QAT,2018,0.53129
QAT,2021,0.68058
ROU,2010,0.44657
ROU,2011,0.47457
ROU,2012,0.46244
ROU,2013,0.39022
ROU,2014,0.38207
ROU,2015,0.48796
ROU,2016,0.48863
ROU,2017,0.50693
ROU,2018,0.49698
ROU,2019,0.47491
ROU,2020,0.46414
ROU,2021,0.47108
ROU,2022,0.46274
ROU,2023,0.51656
RUS,2010,1.1302
RUS,2011,1.01545
RUS,2012,1.02766
RUS,2013,1.02732
RUS,2014,1.07241
RUS,2015,1.10085
RUS,2016,1.10238
RUS,2017,1.10967
RUS,2018,0.99001
RUS,2019,1.03531
RUS,2020,1.09099
RUS,2021,0.96602
RUS,2022,0.91494
RUS,2023,0.93518
RUS,2024,0.93706
RWA,2016,0.64945
RWA,2019,0.75853
RWA,2023,0.78149
SAU,2010,0.884
SAU,2011,0.88541
SAU,2012,0.85824
SAU,2013,0.79069
SAU,2020,0.47618
SAU,2021,0.39379
SAU,2022,0.41439
SAU,2023,0.49487
SAU,2024,0.63522
SEN,2010,0.4343
SEN,2015,0.5772
SGP,2010,1.92918
SGP,2011,2.06955
SGP,2012,1.91833
SGP,2013,1.92104
SGP,2014,2.08228
SGP,2015,2.17445
SGP,2016,2.06892
SGP,2017,1.89683
SGP,2018,1.80836
SGP,2019,1.88845
SGP,2020,2.15983
SGP,2021,1.93761
SGP,2022,1.80821
SLV,2010,0.07806
SLV,2011,0.0355
SLV,2012,0.03397
SLV,2013,0.06387
SLV,2014,0.09377
SLV,2015,0.14348
SLV,2016,0.14493
SLV,2017,0.18078
SLV,2018,0.16531
SLV,2019,0.17477
SLV,2020,0.16299
SLV,2021,0.16252
SLV,2022,0.14333
SLV,2023,0.10152
SRB,2010,0.67458
SRB,2011,0.65677
SRB,2012,0.81922
SRB,2013,0.65574
SRB,2014,0.69287
SRB,2015,0.77867
SRB,2016,0.80779
SRB,2017,0.83834
SRB,2018,0.88154
SRB,2019,0.84798
SRB,2020,0.86478
SRB,2021,0.94784
SRB,2022,0.91938
SRB,2023,0.87816
SRB,2024,0.93978
SVK,2010,0.60583
SVK,2011,0.65398
SVK,2012,0.79377
SVK,2013,0.8184
SVK,2014,0.87462
SVK,2015,1.15366
SVK,2016,0.78513
SVK,2017,0.88153
SVK,2018,0.83184
SVK,2019,0.82138
SVK,2020,0.88944
SVK,2021,0.90093
SVK,2022,0.97686
SVK,2023,1.03359
SVN,2010,2.06914
SVN,2011,2.4311
SVN,2012,2.58339
SVN,2013,2.59426
SVN,2014,2.38854
SVN,2015,2.21611
SVN,2016,2.02922
SVN,2017,1.88219
SVN,2018,1.96365
SVN,2019,2.05725
SVN,2020,2.15559
SVN,2021,2.13847
SVN,2022,2.1
SVN,2023,2.13385
SWE,2010,3.18756
SWE,2011,3.20686
SWE,2012,3.24636
SWE,2013,3.27557
SWE,2014,3.12457
SWE,2015,3.24088
SWE,2016,3.25643
SWE,2017,3.39374
SWE,2018,3.34602
SWE,2019,3.39847
SWE,2020,3.50181
SWE,2021,3.41565
SWE,2022,3.47239
SWE,2023,3.59978
SWZ,2015,0.27807
SYC,2016,0.2017
SYR,2015,0.01942
SYR,2022,0.04217
TCD,2016,0.23294
TGO,2010,0.16962
TGO,2012,0.15973
TGO,2014,0.19074
TGO,2024,0.22229
THA,2011,0.36146
THA,2013,0.44163
THA,2014,0.47988
THA,2015,0.61609
THA,2016,0.77829
THA,2017,1.00165
THA,2018,1.11375
THA,2019,1.14317
THA,2020,1.32818
THA,2021,1.20822
THA,2022,1.15902
THA,2023,0.93628
