# World Bank Open Data NV.IND.MANF.CD, last updated 2026-07-13, CC BY 4.0
iso3,year,value
CHE,2021,173965969095.809
CHE,2022,171041778531.837
CHE,2023,179713353515.342
CHE,2024,184929021730.591
CHE,2025,197492396657.268
CHL,2010,21460229841.2404
CHL,2011,24909632915.0239
CHL,2012,26242482383.9381
CHL,2013,27697983900.0891
CHL,2014,25749657849.158
CHL,2015,25212084389.8883
CHL,2016,24201223954.0753
CHL,2017,25298063753.6345
CHL,2018,28414793396.3977
CHL,2019,24983032062.0845
CHL,2020,22915899617.7274
CHL,2021,27000647092.8158
CHL,2022,28609536276.9727
CHL,2023,32171468724.643
CHL,2024,30860246855.9249
CHL,2025,31997296911.1918
CHN,2010,1924333072319.58
CHN,2011,2421387361155.63
CHN,2012,2690076711732.41
CHN,2013,2935359967255.02
CHN,2014,3184217491389.99
CHN,2015,3202510065357
CHN,2016,3153128508921.24
CHN,2017,3460348237641.4
CHN,2018,3868482846608.59
CHN,2019,3823422172446.96
CHN,2020,3836229773009.29
CHN,2021,4845643957683.2
CHN,2022,4758818184166.08
CHN,2023,4570224990167.98
CHN,2024,4652746352861.02
CHN,2025,4822731276479.18
CIV,2010,3144935419.64316
CIV,2011,3383657610.91895
CIV,2012,3745762921.07454
CIV,2013,5067167250.97163
CIV,2014,5959188494.47764
CIV,2015,5236929530.44376
CIV,2016,6071802070.25207
CIV,2017,5925292352.15125
CIV,2018,6607763803.58159
CIV,2019,7439153563.06846
CIV,2020,7596081145.16266
CIV,2021,9752356801.54213
CIV,2022,9085978127.33657
CIV,2023,10711998084.3093
CIV,2024,11253661628.2955
CIV,2025,12258978814.7867
CMR,2010,3994082054.65406
CMR,2011,4652555401.40291
CMR,2012,4683916494.44179
CMR,2013,5136442590.81274
CMR,2014,5281150824.63687
CMR,2015,4622187180.0649
CMR,2016,4680423083.7401
CMR,2017,4950174091.66431
CMR,2018,5467923482.99237
CMR,2019,5087699393.23934
CMR,2020,5374315867.87799
CMR,2021,5985061151.03551
CMR,2022,5926641291.62778
CMR,2023,6452349461.87145
CMR,2024,6864735347.54779
CMR,2025,8585060591.14848
COD,2010,1335037157.93126
COD,2011,3774937746.01239
COD,2012,4862389161.9392
COD,2013,5021602359.92742
COD,2014,5784227914.2215
COD,2015,6760385198.52376
COD,2016,6318865321.18015
COD,2017,5188427899.01046
COD,2018,5214242234.56333
COD,2019,5387845691.02515
COD,2020,5658051360.46986
COD,2021,6014954756.60738
COD,2022,6682714684.75336
COD,2023,5759166401.73726
COD,2024,6511454956.17287
COD,2025,7187046625.33024
COG,2010,698466062.648075
COG,2011,820655973.647337
COG,2012,753237148.140153
COG,2013,1063310018.6365
COG,2014,1085894228.64872
COG,2015,1040498809.61591
COG,2016,1253503057.67859
COG,2017,1464681527.08119
COG,2018,1360236342.70794
COG,2019,1337465328.54469
COG,2020,1474092994.84271
COL,2010,40015323874.834
COL,2011,44274492465.9275
COL,2012,48520819748.3849
COL,2013,48382065338.0741
COL,2014,46775656449.8115
COL,2015,36395677015.8096
COL,2016,34768292662.9692
COL,2017,35582742924.7915
COL,2018,37269293920.5275
COL,2019,35296567719.3979
COL,2020,29001624802.2816
COL,2021,35672086018.636
COL,2022,38529962112.9808
COL,2023,39937539803.3498
COL,2024,43001308358.1134
COL,2025,45261991593.3619
COM,2010,64877579.1169168
COM,2011,75415219.6381203
COM,2012,71085449.2762932
COM,2013,83228201.6927299
COM,2014,88480942.3273123
COM,2015,70061762.174471
COM,2016,72974896.3948954
COM,2017,74745249.035964
COM,2018,80977501.9083508
COM,2019,77526416.2673404
COM,2020,78633284.4688999
COM,2021,92541071.5885858
COM,2022,95974979.7735588
COM,2023,117545120.984385
COM,2024,115309677.878495
COM,2025,130124910.54663
CPV,2010,81457021.9759343
CPV,2011,90649895.7747846
CPV,2012,88791842.8668633
CPV,2013,98123819.5552078
CPV,2014,105943842.619634
CPV,2015,86476741.8135652
CPV,2016,94408647.3538861
CPV,2017,93865989.34321
CPV,2018,100953395.651397
CPV,2019,108509219.522308
CPV,2020,94448585.4093811
CPV,2021,110506070.001948
CPV,2022,106792252.288332
CPV,2023,123933718.143562
CPV,2024,140034946.916422
CPV,2025,158656311.213029
CRI,2010,5401966725.06773
CRI,2011,6016467765.25071
CRI,2012,6453814803.18703
CRI,2013,6432619749.29817
CRI,2014,6287301973.0982
CRI,2015,6453062641.85228
CRI,2016,6724544840.90921
CRI,2017,7069625477.71365
CRI,2018,7431431987.77857
CRI,2019,7766862714.33017
CRI,2020,7996506519.04074
CRI,2021,8963465627.82666
CRI,2022,10034959770.9951
CRI,2023,12055112848.511
CRI,2024,12668265396.4484
CRI,2025,13971885129.9545
CUB,2010,9310185185.18518
CUB,2011,10583000000
CUB,2012,11778000000
CUB,2013,12138000000
CUB,2014,12169000000
CUB,2015,12990400000
CUB,2016,12654990000
CUB,2017,13075300000
CUB,2018,12819319100
CUB,2019,12907000000
CUB,2020,12020000000
CYP,2010,1303667347.06667
CYP,2011,1271665263.8716
CYP,2012,1049480911.40977
CYP,2013,930787621.659611
CYP,2014,947035069.105879
CYP,2015,848159362.648046
CYP,2016,961930905.248641
CYP,2017,1122567574.10235
CYP,2018,1364341392.76784
CYP,2019,1416277428.1647
CYP,2020,1439113414.05915
CYP,2021,1514996900.72478
CYP,2022,1341888296.03697
CYP,2023,1628460835.40199
CYP,2024,1677104158.72891
CYP,2025,1810538081.32941
CZE,2010,43708193159.0591
CZE,2011,50600430419.447
CZE,2012,45677435831.9499
CZE,2013,46357790391.1909
CZE,2014,49499120799.7109
CZE,2015,44882727780.8832
CZE,2016,47085144180.1151
CZE,2017,51363872292.4896
CZE,2018,56209511464.609
CZE,2019,56820024201.7246
CZE,2020,52222832584.7417
CZE,2021,57149897362.1692
CZE,2022,58540351928.758
CZE,2023,70506177335.1304
CZE,2024,69009755852.4348
CZE,2025,75946577095.3295
DEU,2010,673576752583.335
DEU,2011,769414401692.609
DEU,2012,720997706882.813
DEU,2013,752269963536.473
DEU,2014,797344914732.546
DEU,2015,689745331150.39
DEU,2016,721965379415.955
DEU,2017,756559910375.295
DEU,2018,803196685980.392
DEU,2019,764634674431.371
DEU,2020,730242522726.85
DEU,2021,808884377244.173
DEU,2022,769701681924.128
DEU,2023,864093661090.211
DEU,2024,843720987292.969
DEU,2025,889626684095.685
DJI,2013,40000900.2875293
DJI,2014,61619054.5855583
DJI,2015,66320645.2810866
DJI,2016,73865410.9531232
DJI,2017,85682208.6303813
DJI,2018,96605670.1233957
DJI,2019,114378934.397173
DJI,2020,140947936.372179
DJI,2021,177017751.41936
DJI,2022,179090624.630741
DJI,2023,183305125.44944
