# World Bank Open Data AG.PRD.CREL.MT, last updated 2026-07-13, CC BY 4.0
iso3,year,value
LBN,2017,166851.49
LBN,2018,164130
LBN,2019,165440
LBN,2020,174470
LBN,2021,133530
LBN,2022,133552
LBN,2023,133417.54
LBR,2010,296090
LBR,2011,291000
LBR,2012,297000
LBR,2013,270000
LBR,2014,266000
LBR,2015,296000
LBR,2016,335180
LBR,2017,247495
LBR,2018,257995
LBR,2019,276400
LBR,2020,279000
LBR,2021,255600
LBR,2022,288000
LBR,2023,256200
LBY,2010,243539.07
LBY,2011,275210
LBY,2012,308472.65
LBY,2013,305900
LBY,2014,304363.03
LBY,2015,254599.99
LBY,2016,299287.67
LBY,2017,209512.43
LBY,2018,279550
LBY,2019,219610
LBY,2020,209411
LBY,2021,209452
LBY,2022,209824.8
LBY,2023,207966.28
LBY,2024,164800.15
LKA,2010,4469740
LKA,2011,4038207
LKA,2012,4054851
LKA,2013,4837225
LKA,2014,3631157
LKA,2015,5055088.45
LKA,2016,4672796
LKA,2017,2584660
LKA,2018,4208158
LKA,2019,4843381
LKA,2020,5441134.5
LKA,2021,5630773.7
LKA,2022,3663231
LKA,2023,4744648
LSO,2010,173193
LSO,2011,103897.43
LSO,2012,101382.16
LSO,2013,107452
LSO,2014,115733.29
LSO,2015,82840.23
LSO,2016,25678.06
LSO,2017,216011.86
LSO,2018,157857.07
LSO,2019,35092.36
LSO,2020,28530.1
LSO,2021,98314.84
LSO,2022,82443.77
LSO,2023,143079.9
LTU,2010,2796700
LTU,2011,3225900
LTU,2012,4656600
LTU,2013,4474800
LTU,2014,5123200
LTU,2015,6066749
LTU,2016,5120821
LTU,2017,5074188
LTU,2018,4052940
LTU,2019,5235500
LTU,2020,6544720
LTU,2021,5340820
LTU,2022,5623660
LTU,2023,5629750
LUX,2010,166184
LUX,2011,149591
LUX,2012,153433
LUX,2013,173287
LUX,2014,168563
LUX,2015,176516
LUX,2016,139262
LUX,2017,149291
LUX,2018,157630
LUX,2019,163590
LUX,2020,146230
LUX,2021,147160
LUX,2022,170660
LUX,2023,148070
LVA,2010,1435500
LVA,2011,1412000
LVA,2012,2124500
LVA,2013,1948700
LVA,2014,2227200
LVA,2015,3021500
LVA,2016,2703200
LVA,2017,2692500
LVA,2018,2057300
LVA,2019,3163200
LVA,2020,3497100
LVA,2021,2994600
LVA,2022,3243700
LVA,2023,2715800
MAR,2010,7834479.24
MAR,2011,8689334
MAR,2012,5311218.76
MAR,2013,9874542.88
MAR,2014,6936819.24
MAR,2015,11687921.96
MAR,2016,3560828.31
MAR,2017,9787464.69
MAR,2018,10389766.77
MAR,2019,5316450.56
MAR,2020,3325862.52
MAR,2021,10452982.59
MAR,2022,3511705.34
MAR,2023,5626027.27
MAR,2024,3205380.76
MDA,2010,2386009
MDA,2011,2466400
MDA,2012,1190061
MDA,2013,2654337
MDA,2014,2886891
MDA,2015,2183323
MDA,2016,2954175
MDA,2017,3285836
MDA,2018,3421119
MDA,2019,3498682
MDA,2020,1478349
MDA,2021,4651182
MDA,2022,1758059
